SpeedMetersPerSecond,Longitude,HeadingDegrees,Username,Latitude,ReportTimeDate,Category
0,-88.1444,50,LocalGovDeployRyanN,41.8657,2/4/21 22:04,testvehicle1
0,-88.1444,50,LocalGovDeployRyanN,41.8657,2/4/21 22:04,testvehicle1
0,-88.1444,50,LocalGovDeployRyanN,41.8657,2/4/21 22:04,testvehicle1
0,-88.1444,50,LocalGovDeployRyanN,41.8657,2/4/21 22:04,testvehicle1
0,-88.1444,50,LocalGovDeployRyanN,41.8657,2/4/21 22:04,testvehicle1
0,-88.1444,50,LocalGovDeployRyanN,41.8657,2/4/21 22:04,testvehicle1
0,-88.1444,50,LocalGovDeployRyanN,41.8657,2/4/21 22:04,testvehicle1
0,-88.1444,50,LocalGovDeployRyanN,41.8657,2/4/21 22:04,testvehicle1
0,-88.1444,50,LocalGovDeployRyanN,41.8657,2/4/21 22:04,testvehicle1
0,-88.1444,50,LocalGovDeployRyanN,41.8657,2/4/21 22:04,testvehicle1
0,-88.1444,50,LocalGovDeployRyanN,41.8657,2/4/21 22:04,testvehicle1
0,-88.1444,50,LocalGovDeployRyanN,41.8657,2/4/21 22:04,testvehicle1
0,-88.1444,50,LocalGovDeployRyanN,41.8657,2/4/21 22:04,testvehicle1
0,-88.1444,50,LocalGovDeployRyanN,41.8657,2/4/21 22:04,testvehicle1
0,-88.1444,50,LocalGovDeployRyanN,41.8657,2/4/21 22:04,testvehicle1
0,-88.1444,50,LocalGovDeployRyanN,41.8657,2/4/21 22:04,testvehicle1
0,-88.1444,50,LocalGovDeployRyanN,41.8657,2/4/21 22:04,testvehicle1
0,-88.1444,50,LocalGovDeployRyanN,41.8657,2/4/21 22:04,testvehicle1
0,-88.1444,50,LocalGovDeployRyanN,41.8657,2/4/21 22:04,testvehicle1
0,-88.1444,50,LocalGovDeployRyanN,41.8657,2/4/21 22:04,testvehicle1
0,-88.14583,72,velocity_deploy,41.86468,2/4/21 22:06,testvehicle2
1,-88.14613,0,velocity_deploy,41.86493,2/4/21 22:07,testvehicle2
2,-88.14607,70,velocity_deploy,41.86545,2/4/21 22:07,testvehicle2
2,-88.14508,98,velocity_deploy,41.86538,2/4/21 22:08,testvehicle2
0,-88.14443,194,velocity_deploy,41.86527,2/4/21 22:08,testvehicle2
0,-88.14443,194,velocity_deploy,41.86527,2/4/21 22:08,testvehicle2
1,-88.14417,346,velocity_deploy,41.86512,2/4/21 22:09,testvehicle2
1,-88.14438,300,velocity_deploy,41.86533,2/4/21 22:10,testvehicle2
0,-88.14608,168,velocity_deploy,41.86505,2/4/21 22:10,testvehicle2
0,-88.14608,168,velocity_deploy,41.86505,2/4/21 22:10,testvehicle2
1,-88.14615,172,velocity_deploy,41.8649,2/4/21 22:12,testvehicle2
0,-88.14617,182,velocity_deploy,41.86473,2/4/21 22:12,testvehicle2
5,-88.14562,110,velocity_deploy,41.86548,2/4/21 22:13,testvehicle2
4,-88.1445,84,velocity_deploy,41.8654,2/4/21 22:13,testvehicle2
5,-88.14325,136,velocity_deploy,41.86547,2/4/21 22:13,testvehicle2
11,-88.14278,170,velocity_deploy,41.86365,2/4/21 22:14,testvehicle2
10,-88.14262,178,velocity_deploy,41.85878,2/4/21 22:14,testvehicle2
2,-88.14387,72,LocalGovDeployRyanN,41.86593,2/4/21 22:15,testvehicle1
5,-88.14335,18,LocalGovDeployRyanN,41.86615,2/4/21 22:15,testvehicle1
16,-88.1445,344,LocalGovDeployRyanN,41.87,2/4/21 22:15,testvehicle1
0,-88.14268,178,velocity_deploy,41.85812,2/4/21 22:15,testvehicle2
0,-88.14268,178,velocity_deploy,41.85812,2/4/21 22:15,testvehicle2
10,-88.14542,342,LocalGovDeployRyanN,41.87232,2/4/21 22:16,testvehicle1
16,-88.14728,344,LocalGovDeployRyanN,41.87712,2/4/21 22:16,testvehicle1
7,-88.14227,92,velocity_deploy,41.85762,2/4/21 22:16,testvehicle2
13,-88.13953,84,velocity_deploy,41.85785,2/4/21 22:16,testvehicle2
17,-88.14822,344,LocalGovDeployRyanN,41.8799,2/4/21 22:17,testvehicle1
18,-88.15035,344,LocalGovDeployRyanN,41.8863,2/4/21 22:17,testvehicle1
13,-88.13325,84,velocity_deploy,41.85822,2/4/21 22:17,testvehicle2
14,-88.12992,86,velocity_deploy,41.85838,2/4/21 22:17,testvehicle2
17,-88.15132,354,LocalGovDeployRyanN,41.8892,2/4/21 22:18,testvehicle1
16,-88.1507,0,LocalGovDeployRyanN,41.89505,2/4/21 22:18,testvehicle1
16,-88.12232,88,velocity_deploy,41.8585,2/4/21 22:18,testvehicle2
16,-88.11855,88,velocity_deploy,41.85858,2/4/21 22:18,testvehicle2
16,-88.15047,358,LocalGovDeployRyanN,41.90423,2/4/21 22:19,testvehicle1
16,-88.15047,358,LocalGovDeployRyanN,41.90423,2/4/21 22:19,testvehicle1
15,-88.1076,86,velocity_deploy,41.85882,2/4/21 22:19,testvehicle2
15,-88.1076,86,velocity_deploy,41.85882,2/4/21 22:19,testvehicle2
7,-88.15047,358,LocalGovDeployRyanN,41.90683,2/4/21 22:20,testvehicle1
15,-88.15033,0,LocalGovDeployRyanN,41.91105,2/4/21 22:20,testvehicle1
3,-88.1026,146,velocity_deploy,41.85873,2/4/21 22:20,testvehicle2
11,-88.10238,174,velocity_deploy,41.85713,2/4/21 22:20,testvehicle2
14,-88.15038,356,LocalGovDeployRyanN,41.91368,2/4/21 22:21,testvehicle1
16,-88.15043,358,LocalGovDeployRyanN,41.91868,2/4/21 22:21,testvehicle1
12,-88.10193,176,velocity_deploy,41.8529,2/4/21 22:21,testvehicle2
12,-88.10178,174,velocity_deploy,41.85065,2/4/21 22:21,testvehicle2
15,-88.15042,0,LocalGovDeployRyanN,41.92175,2/4/21 22:22,testvehicle1
15,-88.15033,358,LocalGovDeployRyanN,41.92782,2/4/21 22:22,testvehicle1
12,-88.10177,178,velocity_deploy,41.84568,2/4/21 22:22,testvehicle2
12,-88.10172,178,velocity_deploy,41.84338,2/4/21 22:22,testvehicle2
16,-88.15028,0,LocalGovDeployRyanN,41.93048,2/4/21 22:23,testvehicle1
16,-88.15025,358,LocalGovDeployRyanN,41.93642,2/4/21 22:23,testvehicle1
9,-88.10168,176,velocity_deploy,41.83915,2/4/21 22:23,testvehicle2
12,-88.10162,178,velocity_deploy,41.83717,2/4/21 22:23,testvehicle2
10,-88.1503,358,LocalGovDeployRyanN,41.93915,2/4/21 22:24,testvehicle1
13,-88.15022,4,LocalGovDeployRyanN,41.9417,2/4/21 22:24,testvehicle1
10,-88.103,204,velocity_deploy,41.83277,2/4/21 22:24,testvehicle2
8,-88.10385,200,velocity_deploy,41.83135,2/4/21 22:24,testvehicle2
14,-88.15015,358,LocalGovDeployRyanN,41.94428,2/4/21 22:25,testvehicle1
14,-88.15012,0,LocalGovDeployRyanN,41.94828,2/4/21 22:25,testvehicle1
0,-88.10508,198,velocity_deploy,41.82933,2/4/21 22:25,testvehicle2
6,-88.10565,210,velocity_deploy,41.82852,2/4/21 22:25,testvehicle2
3,-88.15,50,LocalGovDeployRyanN,41.95168,2/4/21 22:26,testvehicle1
14,-88.14762,88,LocalGovDeployRyanN,41.95183,2/4/21 22:26,testvehicle1
7,-88.1064,202,velocity_deploy,41.82727,2/4/21 22:26,testvehicle2
10,-88.10812,200,velocity_deploy,41.82415,2/4/21 22:26,testvehicle2
18,-88.13958,84,LocalGovDeployRyanN,41.95225,2/4/21 22:27,testvehicle1
18,-88.13522,84,LocalGovDeployRyanN,41.95253,2/4/21 22:27,testvehicle1
12,-88.10902,200,velocity_deploy,41.82217,2/4/21 22:27,testvehicle2
12,-88.11138,210,velocity_deploy,41.81812,2/4/21 22:27,testvehicle2
17,-88.12655,90,LocalGovDeployRyanN,41.9529,2/4/21 22:28,testvehicle1
0,-88.12132,86,LocalGovDeployRyanN,41.95305,2/4/21 22:28,testvehicle1
11,-88.11292,206,velocity_deploy,41.81617,2/4/21 22:28,testvehicle2
10,-88.11518,202,velocity_deploy,41.81245,2/4/21 22:28,testvehicle2
5,-88.12042,24,LocalGovDeployRyanN,41.9532,2/4/21 22:29,testvehicle1
8,-88.12042,358,LocalGovDeployRyanN,41.95498,2/4/21 22:29,testvehicle1
7,-88.11687,204,velocity_deploy,41.80973,2/4/21 22:29,testvehicle2
6,-88.11745,212,velocity_deploy,41.80887,2/4/21 22:29,testvehicle2
15,-88.12035,358,LocalGovDeployRyanN,41.9588,2/4/21 22:30,testvehicle1
17,-88.1204,0,LocalGovDeployRyanN,41.96173,2/4/21 22:30,testvehicle1
8,-88.11833,202,velocity_deploy,41.80753,2/4/21 22:30,testvehicle2
10,-88.11995,186,velocity_deploy,41.8042,2/4/21 22:30,testvehicle2
18,-88.12033,358,LocalGovDeployRyanN,41.96788,2/4/21 22:31,testvehicle1
14,-88.12032,2,LocalGovDeployRyanN,41.9708,2/4/21 22:31,testvehicle1
3,-88.12,178,velocity_deploy,41.80292,2/4/21 22:31,testvehicle2
6,-88.12002,180,velocity_deploy,41.7998,2/4/21 22:31,testvehicle2
16,-88.11865,0,LocalGovDeployRyanN,41.97555,2/4/21 22:32,testvehicle1
16,-88.11862,0,LocalGovDeployRyanN,41.97863,2/4/21 22:32,testvehicle1
10,-88.11995,168,velocity_deploy,41.79828,2/4/21 22:32,testvehicle2
1,-88.11922,160,velocity_deploy,41.79628,2/4/21 22:32,testvehicle2
1,-88.11855,354,LocalGovDeployRyanN,41.98197,2/4/21 22:33,testvehicle1
11,-88.1185,0,LocalGovDeployRyanN,41.98323,2/4/21 22:33,testvehicle1
2,-88.11892,12,velocity_deploy,41.79518,2/4/21 22:33,testvehicle2
1,-88.11902,342,velocity_deploy,41.79573,2/4/21 22:33,testvehicle2
14,-88.12175,326,LocalGovDeployRyanN,41.98718,2/4/21 22:34,testvehicle1
11,-88.12218,0,LocalGovDeployRyanN,41.98943,2/4/21 22:34,testvehicle1
9,-88.1192,346,velocity_deploy,41.79708,2/4/21 22:34,testvehicle2
9,-88.11985,0,velocity_deploy,41.80013,2/4/21 22:34,testvehicle2
18,-88.11993,46,LocalGovDeployRyanN,41.99438,2/4/21 22:35,testvehicle1
8,-88.11987,358,velocity_deploy,41.80178,2/4/21 22:35,testvehicle2
20,-88.09225,88,LocalGovDeployRyanN,41.99757,2/4/21 22:37,testvehicle1
20,-88.09225,88,LocalGovDeployRyanN,41.99757,2/4/21 22:37,testvehicle1
22,-88.08418,116,LocalGovDeployRyanN,41.99575,2/4/21 22:37,testvehicle1
13,-88.1156,24,velocity_deploy,41.81165,2/4/21 22:37,testvehicle2
13,-88.1156,24,velocity_deploy,41.81165,2/4/21 22:37,testvehicle2
12,-88.11293,26,velocity_deploy,41.81588,2/4/21 22:37,testvehicle2
24,-88.07907,118,LocalGovDeployRyanN,41.99372,2/4/21 22:38,testvehicle1
22,-88.06838,86,LocalGovDeployRyanN,41.99163,2/4/21 22:38,testvehicle1
13,-88.11138,30,velocity_deploy,41.81802,2/4/21 22:38,testvehicle2
11,-88.10888,18,velocity_deploy,41.82227,2/4/21 22:38,testvehicle2
20,-88.0589,86,LocalGovDeployRyanN,41.99203,2/4/21 22:39,testvehicle1
21,-88.05218,86,LocalGovDeployRyanN,41.99228,2/4/21 22:39,testvehicle1
12,-88.10792,18,velocity_deploy,41.82442,2/4/21 22:39,testvehicle2
12,-88.10568,24,velocity_deploy,41.8283,2/4/21 22:39,testvehicle2
20,-88.0451,106,LocalGovDeployRyanN,41.99165,2/4/21 22:40,testvehicle1
21,-88.03723,112,LocalGovDeployRyanN,41.9889,2/4/21 22:40,testvehicle1
7,-88.10467,24,velocity_deploy,41.82988,2/4/21 22:40,testvehicle2
0,-88.10305,14,velocity_deploy,41.83263,2/4/21 22:40,testvehicle2
23,-88.03208,108,LocalGovDeployRyanN,41.98745,2/4/21 22:41,testvehicle1
11,-88.1022,16,velocity_deploy,41.83412,2/4/21 22:41,testvehicle2
12,-88.10172,0,velocity_deploy,41.83632,2/4/21 22:41,testvehicle2
20,-88.0219,108,LocalGovDeployRyanN,41.98482,2/4/21 22:42,testvehicle1
21,-88.01875,102,LocalGovDeployRyanN,41.98407,2/4/21 22:42,testvehicle1
18,-88.00918,88,LocalGovDeployRyanN,41.98377,2/4/21 22:42,testvehicle1
12,-88.10165,0,velocity_deploy,41.84097,2/4/21 22:42,testvehicle2
13,-88.10165,0,velocity_deploy,41.84317,2/4/21 22:42,testvehicle2
14,-88.0023,110,LocalGovDeployRyanN,41.98335,2/4/21 22:43,testvehicle1
5,-87.99863,84,LocalGovDeployRyanN,41.9825,2/4/21 22:43,testvehicle1
11,-88.10172,0,velocity_deploy,41.84767,2/4/21 22:43,testvehicle2
11,-88.1017,358,velocity_deploy,41.84972,2/4/21 22:43,testvehicle2
4,-87.99848,350,LocalGovDeployRyanN,41.98375,2/4/21 22:44,testvehicle1
10,-87.9989,338,LocalGovDeployRyanN,41.98508,2/4/21 22:44,testvehicle1
13,-88.10193,356,velocity_deploy,41.85418,2/4/21 22:44,testvehicle2
10,-88.10217,356,velocity_deploy,41.85643,2/4/21 22:44,testvehicle2
7,-88.00133,316,LocalGovDeployRyanN,41.98757,2/4/21 22:45,testvehicle1
7,-88.00133,316,LocalGovDeployRyanN,41.98757,2/4/21 22:45,testvehicle1
7,-88.00133,316,LocalGovDeployRyanN,41.98757,2/4/21 22:45,testvehicle1
7,-88.00133,316,LocalGovDeployRyanN,41.98757,2/4/21 22:45,testvehicle1
7,-88.00133,316,LocalGovDeployRyanN,41.98757,2/4/21 22:45,testvehicle1
7,-88.00133,316,LocalGovDeployRyanN,41.98757,2/4/21 22:45,testvehicle1
7,-88.00133,316,LocalGovDeployRyanN,41.98757,2/4/21 22:45,testvehicle1
7,-88.00133,316,LocalGovDeployRyanN,41.98757,2/4/21 22:45,testvehicle1
0,-88.10245,348,velocity_deploy,41.8585,2/4/21 22:45,testvehicle2
8,-88.1026,354,velocity_deploy,41.8599,2/4/21 22:45,testvehicle2
1,-88.103,304,velocity_deploy,41.86065,2/4/21 22:46,testvehicle2
5,-88.10282,176,velocity_deploy,41.8609,2/4/21 22:46,testvehicle2
7,-88.10272,178,velocity_deploy,41.8597,2/4/21 22:47,testvehicle2
12,-88.10242,174,velocity_deploy,41.85722,2/4/21 22:47,testvehicle2
13,-88.1022,174,velocity_deploy,41.85505,2/4/21 22:48,testvehicle2
11,-88.10183,178,velocity_deploy,41.85083,2/4/21 22:48,testvehicle2
4,-88.0033,180,LocalGovDeployRyanN,41.99017,2/4/21 22:49,testvehicle1
8,-88.00253,138,LocalGovDeployRyanN,41.98822,2/4/21 22:49,testvehicle1
12,-88.1018,178,velocity_deploy,41.84858,2/4/21 22:49,testvehicle2
11,-88.10182,178,velocity_deploy,41.8442,2/4/21 22:49,testvehicle2
7,-88.00047,136,LocalGovDeployRyanN,41.98658,2/4/21 22:50,testvehicle1
8,-87.99923,154,LocalGovDeployRyanN,41.9852,2/4/21 22:50,testvehicle1
10,-88.10178,178,velocity_deploy,41.84217,2/4/21 22:50,testvehicle2
10,-88.1018,180,velocity_deploy,41.8383,2/4/21 22:50,testvehicle2
2,-87.99847,164,LocalGovDeployRyanN,41.98268,2/4/21 22:51,testvehicle1
8,-87.9983,170,LocalGovDeployRyanN,41.98157,2/4/21 22:51,testvehicle1
12,-88.10187,182,velocity_deploy,41.83628,2/4/21 22:51,testvehicle2
6,-88.10288,202,velocity_deploy,41.83318,2/4/21 22:51,testvehicle2
3,-87.99803,0,LocalGovDeployRyanN,41.98073,2/4/21 22:52,testvehicle1
7,-87.99803,354,LocalGovDeployRyanN,41.98197,2/4/21 22:52,testvehicle1
9,-88.10377,202,velocity_deploy,41.83177,2/4/21 22:52,testvehicle2
0,-88.10523,198,velocity_deploy,41.82932,2/4/21 22:52,testvehicle2
12,-87.99902,336,LocalGovDeployRyanN,41.98522,2/4/21 22:53,testvehicle1
2,-88.00083,188,LocalGovDeployRyanN,41.98695,2/4/21 22:53,testvehicle1
1,-88.10523,206,velocity_deploy,41.82928,2/4/21 22:53,testvehicle2
8,-88.1068,202,velocity_deploy,41.82665,2/4/21 22:53,testvehicle2
11,-87.99942,156,LocalGovDeployRyanN,41.98545,2/4/21 22:54,testvehicle1
4,-87.99915,266,LocalGovDeployRyanN,41.98388,2/4/21 22:54,testvehicle1
13,-88.10782,200,velocity_deploy,41.82483,2/4/21 22:54,testvehicle2
14,-88.1102,202,velocity_deploy,41.81995,2/4/21 22:54,testvehicle2
10,-88.00108,276,LocalGovDeployRyanN,41.98418,2/4/21 22:55,testvehicle1
3,-88.00387,228,LocalGovDeployRyanN,41.9846,2/4/21 22:55,testvehicle1
12,-88.11168,210,velocity_deploy,41.81785,2/4/21 22:55,testvehicle2
11,-88.11435,204,velocity_deploy,41.81395,2/4/21 22:55,testvehicle2
10,-88.00212,104,LocalGovDeployRyanN,41.98315,2/4/21 22:56,testvehicle1
8,-87.99955,104,LocalGovDeployRyanN,41.98248,2/4/21 22:56,testvehicle1
10,-88.11547,212,velocity_deploy,41.81215,2/4/21 22:56,testvehicle2
7,-88.11742,202,velocity_deploy,41.80903,2/4/21 22:56,testvehicle2
12,-87.99822,176,LocalGovDeployRyanN,41.98108,2/4/21 22:57,testvehicle1
13,-87.99825,178,LocalGovDeployRyanN,41.97882,2/4/21 22:57,testvehicle1
9,-88.1183,204,velocity_deploy,41.80768,2/4/21 22:57,testvehicle2
11,-88.12008,178,velocity_deploy,41.80347,2/4/21 22:57,testvehicle2
15,-87.99832,180,LocalGovDeployRyanN,41.97388,2/4/21 22:58,testvehicle1
12,-87.9983,182,LocalGovDeployRyanN,41.97132,2/4/21 22:58,testvehicle1
11,-88.12002,178,velocity_deploy,41.80127,2/4/21 22:58,testvehicle2
11,-88.11937,160,velocity_deploy,41.79712,2/4/21 22:58,testvehicle2
1,-87.99832,202,LocalGovDeployRyanN,41.96977,2/4/21 22:59,testvehicle1
7,-87.99847,180,LocalGovDeployRyanN,41.96718,2/4/21 22:59,testvehicle1
2,-88.11912,164,velocity_deploy,41.79558,2/4/21 22:59,testvehicle2
2,-88.119,20,velocity_deploy,41.79515,2/4/21 22:59,testvehicle2
5,-87.99837,134,LocalGovDeployRyanN,41.96648,2/4/21 23:00,testvehicle1
14,-87.99223,100,LocalGovDeployRyanN,41.96552,2/4/21 23:00,testvehicle1
9,-88.11905,354,velocity_deploy,41.79668,2/4/21 23:00,testvehicle2
9,-88.1198,348,velocity_deploy,41.79842,2/4/21 23:00,testvehicle2
4,-87.99038,172,LocalGovDeployRyanN,41.96503,2/4/21 23:01,testvehicle1
10,-87.99007,182,LocalGovDeployRyanN,41.96148,2/4/21 23:01,testvehicle1
10,-88.11983,0,velocity_deploy,41.80125,2/4/21 23:01,testvehicle2
12,-88.11972,8,velocity_deploy,41.80388,2/4/21 23:01,testvehicle2
11,-87.98985,176,LocalGovDeployRyanN,41.95937,2/4/21 23:02,testvehicle1
12,-87.98938,176,LocalGovDeployRyanN,41.95523,2/4/21 23:02,testvehicle1
9,-88.1181,22,velocity_deploy,41.80752,2/4/21 23:02,testvehicle2
12,-88.11702,24,velocity_deploy,41.80917,2/4/21 23:02,testvehicle2
12,-87.98915,176,LocalGovDeployRyanN,41.95307,2/4/21 23:03,testvehicle1
13,-87.98878,178,LocalGovDeployRyanN,41.9484,2/4/21 23:03,testvehicle1
10,-88.11485,24,velocity_deploy,41.81268,2/4/21 23:03,testvehicle2
11,-88.11388,20,velocity_deploy,41.81452,2/4/21 23:03,testvehicle2
13,-87.98878,180,LocalGovDeployRyanN,41.94595,2/4/21 23:04,testvehicle1
13,-87.98875,180,LocalGovDeployRyanN,41.94093,2/4/21 23:04,testvehicle1
11,-88.11105,28,velocity_deploy,41.8185,2/4/21 23:04,testvehicle2
13,-88.10972,20,velocity_deploy,41.82043,2/4/21 23:04,testvehicle2
11,-87.98878,178,LocalGovDeployRyanN,41.93872,2/4/21 23:05,testvehicle1
11,-87.98877,178,LocalGovDeployRyanN,41.9345,2/4/21 23:05,testvehicle1
11,-88.10768,18,velocity_deploy,41.82472,2/4/21 23:05,testvehicle2
8,-88.10572,22,velocity_deploy,41.82792,2/4/21 23:05,testvehicle2
1,-87.98887,224,LocalGovDeployRyanN,41.93215,2/4/21 23:06,testvehicle1
1,-87.98892,126,LocalGovDeployRyanN,41.9319,2/4/21 23:06,testvehicle1
1,-88.10548,22,velocity_deploy,41.82835,2/4/21 23:06,testvehicle2
9,-88.1048,24,velocity_deploy,41.82947,2/4/21 23:06,testvehicle2
10,-87.98865,358,LocalGovDeployRyanN,41.93355,2/4/21 23:07,testvehicle1
12,-87.98865,0,LocalGovDeployRyanN,41.93567,2/4/21 23:07,testvehicle1
12,-88.10265,24,velocity_deploy,41.83315,2/4/21 23:07,testvehicle2
12,-88.10175,8,velocity_deploy,41.83528,2/4/21 23:07,testvehicle2
13,-87.98863,0,LocalGovDeployRyanN,41.9402,2/4/21 23:08,testvehicle1
13,-87.9886,0,LocalGovDeployRyanN,41.94272,2/4/21 23:08,testvehicle1
2,-88.10163,280,velocity_deploy,41.83902,2/4/21 23:08,testvehicle2
12,-88.10182,180,velocity_deploy,41.83722,2/4/21 23:08,testvehicle2
14,-87.98858,0,LocalGovDeployRyanN,41.94785,2/4/21 23:09,testvehicle1
14,-87.98865,356,LocalGovDeployRyanN,41.95032,2/4/21 23:09,testvehicle1
14,-88.10208,190,velocity_deploy,41.83487,2/4/21 23:09,testvehicle2
9,-88.1044,204,velocity_deploy,41.83083,2/4/21 23:09,testvehicle2
13,-87.9892,354,LocalGovDeployRyanN,41.95528,2/4/21 23:10,testvehicle1
11,-87.98945,354,LocalGovDeployRyanN,41.95752,2/4/21 23:10,testvehicle1
3,-88.10565,252,velocity_deploy,41.82892,2/4/21 23:10,testvehicle2
5,-88.10777,112,velocity_deploy,41.82865,2/4/21 23:10,testvehicle2
11,-87.98992,354,LocalGovDeployRyanN,41.96187,2/4/21 23:11,testvehicle1
6,-88.10587,200,velocity_deploy,41.82833,2/4/21 23:11,testvehicle2
3,-88.10643,44,velocity_deploy,41.8269,2/4/21 23:11,testvehicle2
0,-87.99025,0,LocalGovDeployRyanN,41.96495,2/4/21 23:12,testvehicle1
6,-87.99047,284,LocalGovDeployRyanN,41.96537,2/4/21 23:12,testvehicle1
12,-87.99602,280,LocalGovDeployRyanN,41.96618,2/4/21 23:12,testvehicle1
10,-88.10432,90,velocity_deploy,41.82873,2/4/21 23:12,testvehicle2
4,-87.99823,344,LocalGovDeployRyanN,41.96668,2/4/21 23:13,testvehicle1
1,-87.99808,0,LocalGovDeployRyanN,41.96938,2/4/21 23:13,testvehicle1
2,-88.10153,352,velocity_deploy,41.82893,2/4/21 23:13,testvehicle2
12,-88.10365,268,velocity_deploy,41.829,2/4/21 23:13,testvehicle2
4,-88.10495,20,velocity_deploy,41.8293,2/4/21 23:13,testvehicle2
12,-87.99803,358,LocalGovDeployRyanN,41.97088,2/4/21 23:14,testvehicle1
13,-87.99807,358,LocalGovDeployRyanN,41.97318,2/4/21 23:14,testvehicle1
4,-88.10525,202,velocity_deploy,41.82933,2/4/21 23:14,testvehicle2
7,-88.10568,196,velocity_deploy,41.82857,2/4/21 23:14,testvehicle2
14,-87.99802,358,LocalGovDeployRyanN,41.97823,2/4/21 23:15,testvehicle1
12,-87.99798,0,LocalGovDeployRyanN,41.98065,2/4/21 23:15,testvehicle1
10,-88.10767,204,velocity_deploy,41.82515,2/4/21 23:15,testvehicle2
10,-88.10857,198,velocity_deploy,41.8233,2/4/21 23:15,testvehicle2
4,-87.99805,356,LocalGovDeployRyanN,41.9823,2/4/21 23:16,testvehicle1
4,-87.99868,162,LocalGovDeployRyanN,41.98363,2/4/21 23:16,testvehicle1
12,-88.11072,206,velocity_deploy,41.81912,2/4/21 23:16,testvehicle2
9,-88.11208,212,velocity_deploy,41.81745,2/4/21 23:16,testvehicle2
3,-87.99838,108,LocalGovDeployRyanN,41.98253,2/4/21 23:17,testvehicle1
18,-87.9924,86,LocalGovDeployRyanN,41.98305,2/4/21 23:17,testvehicle1
13,-88.11468,204,velocity_deploy,41.81342,2/4/21 23:17,testvehicle2
13,-88.11597,204,velocity_deploy,41.81142,2/4/21 23:17,testvehicle2
14,-87.98818,86,LocalGovDeployRyanN,41.98323,2/4/21 23:18,testvehicle1
11,-87.98228,96,LocalGovDeployRyanN,41.9829,2/4/21 23:18,testvehicle1
2,-88.11762,252,velocity_deploy,41.80898,2/4/21 23:18,testvehicle2
11,-88.11933,270,velocity_deploy,41.80905,2/4/21 23:18,testvehicle2
3,-87.98022,144,LocalGovDeployRyanN,41.98282,2/4/21 23:19,testvehicle1
6,-87.98005,174,LocalGovDeployRyanN,41.98155,2/4/21 23:19,testvehicle1
11,-88.12453,264,velocity_deploy,41.809,2/4/21 23:19,testvehicle2
9,-88.12702,266,velocity_deploy,41.80892,2/4/21 23:19,testvehicle2
2,-87.97983,22,LocalGovDeployRyanN,41.9811,2/4/21 23:20,testvehicle1
3,-87.97995,6,LocalGovDeployRyanN,41.98408,2/4/21 23:20,testvehicle1
3,-88.12788,78,velocity_deploy,41.80872,2/4/21 23:20,testvehicle2
12,-88.12267,92,velocity_deploy,41.80888,2/4/21 23:20,testvehicle2
6,-87.97988,0,LocalGovDeployRyanN,41.98537,2/4/21 23:21,testvehicle1
1,-87.98,190,LocalGovDeployRyanN,41.9859,2/4/21 23:21,testvehicle1
11,-88.11805,90,velocity_deploy,41.80888,2/4/21 23:21,testvehicle2
11,-88.11395,88,velocity_deploy,41.80877,2/4/21 23:21,testvehicle2
7,-87.98025,178,LocalGovDeployRyanN,41.98347,2/4/21 23:22,testvehicle1
8,-87.98012,172,LocalGovDeployRyanN,41.98197,2/4/21 23:22,testvehicle1
7,-88.11145,90,velocity_deploy,41.80873,2/4/21 23:22,testvehicle2
12,-88.1131,272,velocity_deploy,41.80888,2/4/21 23:22,testvehicle2
2,-87.97985,30,LocalGovDeployRyanN,41.98108,2/4/21 23:23,testvehicle1
9,-87.97995,358,LocalGovDeployRyanN,41.98373,2/4/21 23:23,testvehicle1
0,-88.11638,248,velocity_deploy,41.80897,2/4/21 23:23,testvehicle2
1,-88.11642,278,velocity_deploy,41.80897,2/4/21 23:23,testvehicle2
11,-87.97987,2,LocalGovDeployRyanN,41.98568,2/4/21 23:24,testvehicle1
12,-87.97965,2,LocalGovDeployRyanN,41.99025,2/4/21 23:24,testvehicle1
8,-88.11812,270,velocity_deploy,41.80908,2/4/21 23:24,testvehicle2
0,-88.1222,244,velocity_deploy,41.80907,2/4/21 23:24,testvehicle2
1,-87.9795,248,LocalGovDeployRyanN,41.99293,2/4/21 23:25,testvehicle1
11,-87.97978,180,LocalGovDeployRyanN,41.9911,2/4/21 23:25,testvehicle1
8,-88.12372,268,velocity_deploy,41.80905,2/4/21 23:25,testvehicle2
6,-88.12742,268,velocity_deploy,41.8089,2/4/21 23:25,testvehicle2
12,-87.97985,180,LocalGovDeployRyanN,41.98908,2/4/21 23:26,testvehicle1
9,-87.98018,186,LocalGovDeployRyanN,41.98505,2/4/21 23:26,testvehicle1
5,-88.12768,86,velocity_deploy,41.80872,2/4/21 23:26,testvehicle2
8,-88.12307,94,velocity_deploy,41.8088,2/4/21 23:26,testvehicle2
7,-87.98025,182,LocalGovDeployRyanN,41.98403,2/4/21 23:27,testvehicle1
12,-87.98,178,LocalGovDeployRyanN,41.98023,2/4/21 23:27,testvehicle1
13,-88.1203,92,velocity_deploy,41.80883,2/4/21 23:27,testvehicle2
1,-88.11843,74,velocity_deploy,41.80882,2/4/21 23:27,testvehicle2
12,-87.9799,178,LocalGovDeployRyanN,41.97788,2/4/21 23:28,testvehicle1
13,-87.9795,168,LocalGovDeployRyanN,41.97315,2/4/21 23:28,testvehicle1
