Aux1,datetimerecorded,Device,Device_Group,Distance,Heading,Ignition,Latitude,Longitude,MaxDistance,Speed,Speed_file,Valid,Valid_GPS
FALSE,5/17/2022 15:11,Street Sander SF829044,"Sanders, Sanders",684.054609,272.452776,TRUE,43.60202,-96.73129,684.054609,684054.609,34,TRUE,TRUE
FALSE,5/17/2022 15:11,Street Sander SF829044,"Sanders, Sanders",2031.873558,270.6215643,TRUE,43.602,-96.73638,2031.873558,2031873.558,42,TRUE,TRUE
FALSE,5/17/2022 15:12,Fleet Parts Runner SF110331,Parts,257.036051,284.8398271,TRUE,43.71891,-96.51338,2849.805443,8.567868366,0,TRUE,TRUE
FALSE,5/17/2022 15:12,Street Sander SF829041,"Sanders, Sanders",,,FALSE,43.57013,-96.73574,,,0,TRUE,FALSE
FALSE,5/17/2022 15:12,Street Sander SF829042,"Sanders, Sanders",1190.641856,223.8908671,TRUE,43.56598,-96.73434,1275.809044,79.38141584,10,TRUE,TRUE
FALSE,5/17/2022 15:12,Street Sander SF829042,"Sanders, Sanders",1183.491934,220.9107176,TRUE,43.56588,-96.73415,1275.809044,78.90472255,12,TRUE,TRUE
FALSE,5/17/2022 15:12,Street Sander SF829042,"Sanders, Sanders",1108.433372,215.2625957,TRUE,43.56585,-96.73364,1275.809044,73.90048486,15,TRUE,TRUE
FALSE,5/17/2022 15:12,Street Sander SF829042,"Sanders, Sanders",1052.127946,209.5017764,TRUE,43.56582,-96.73318,1275.809044,70.1465395,1,TRUE,TRUE
FALSE,5/17/2022 15:12,Street Sander SF829042,"Sanders, Sanders",1042.63244,209.7979544,TRUE,43.56585,-96.73318,1275.809044,69.51346355,0,TRUE,TRUE
FALSE,5/17/2022 15:12,Street Sander SF829044,"Sanders, Sanders",3748.32766,269.7252996,TRUE,43.60197,-96.74309,3748.32766,249.905171,42,TRUE,TRUE
FALSE,5/17/2022 15:12,Street Sander SF829044,"Sanders, Sanders",4135.037418,269.9040097,TRUE,43.602,-96.74455,4135.037418,275.6875404,34,TRUE,TRUE
FALSE,5/17/2022 15:12,Street Sander SF829044,"Sanders, Sanders",5213.16396,269.9263779,TRUE,43.602,-96.74862,5213.16396,347.5674352,43,TRUE,TRUE
FALSE,5/17/2022 15:12,Street Sander SF829045,"Sanders, Sanders",,,FALSE,43.54729,-96.6891,,,0,TRUE,FALSE
FALSE,5/17/2022 15:12,Street Sander SF829045,"Sanders, Sanders",,,TRUE,43.54729,-96.6891,,,0,TRUE,FALSE
FALSE,5/17/2022 15:12,Street Sander SF829044,"Sanders, Sanders",3960.245648,269.7405363,TRUE,43.60192,-96.75804,3960.245648,264.0163765,43,TRUE,TRUE
FALSE,5/17/2022 15:12,Street Sander SF829044,"Sanders, Sanders",4720.599552,269.5621493,TRUE,43.60187,-96.76091,4720.599552,314.7066368,0,TRUE,TRUE
FALSE,5/17/2022 15:12,Street Sander SF829044,"Sanders, Sanders",4725.897327,269.562654,TRUE,43.60187,-96.76093,4725.897327,315.0598218,1,TRUE,TRUE
FALSE,5/17/2022 15:12,Street Sander SF829045,"Sanders, Sanders",32.173689,124.5994106,TRUE,43.54724,-96.689,32.173689,2.1449126,0,TRUE,TRUE
TRUE,5/17/2022 15:12,Street Sander SF829045,"Sanders, Sanders",7.954087445,270.0000103,TRUE,43.54729,-96.68913,7.954087445,0.530272496,1,TRUE,TRUE
TRUE,5/17/2022 15:12,Street Sander SF829045,"Sanders, Sanders",13.52220236,215.9348418,TRUE,43.54726,-96.68913,13.52220236,0.901480157,0,TRUE,TRUE
TRUE,5/17/2022 15:12,Street Sander SF829045,"Sanders, Sanders",13.52220236,215.9348418,TRUE,43.54726,-96.68913,13.52220236,0.901480157,0,TRUE,TRUE
TRUE,5/17/2022 15:12,Street Sander SF829045,"Sanders, Sanders",19.30421124,235.4005712,TRUE,43.54726,-96.68916,19.30421124,1.286947416,1,TRUE,TRUE
TRUE,5/17/2022 15:12,Street Sander SF829045,"Sanders, Sanders",77.22828247,307.9478877,TRUE,43.54742,-96.68933,77.22828247,5.148552165,4,TRUE,TRUE
FALSE,5/17/2022 15:12,Fleet Parts Runner SF110331,Parts,5.287656572,270.0000069,TRUE,43.71891,-96.5134,257.036051,0.176249344,1,TRUE,TRUE
FALSE,5/17/2022 15:12,Fleet Parts Runner SF110331,Parts,58.08395974,239.7759018,TRUE,43.71883,-96.51357,257.036051,1.936067456,4,TRUE,TRUE
FALSE,5/17/2022 15:12,Street Sander SF829044,"Sanders, Sanders",816.6963248,267.4339016,TRUE,43.60182,-96.76112,3960.245648,54.44279214,11,TRUE,TRUE
FALSE,5/17/2022 15:12,Street Sander SF829044,"Sanders, Sanders",840.6454053,263.003082,TRUE,43.60164,-96.76119,3960.245648,56.03929107,15,TRUE,TRUE
FALSE,5/17/2022 15:12,Street Sander SF829044,"Sanders, Sanders",910.5754906,246.3290471,TRUE,43.60092,-96.76119,3960.245648,60.70098598,26,TRUE,TRUE
FALSE,5/17/2022 15:12,Street Sander SF829044,"Sanders, Sanders",1609.87335,210.8024347,TRUE,43.59813,-96.76116,3960.245648,107.3177355,40,TRUE,TRUE
TRUE,5/17/2022 15:12,Street Sander SF829045,"Sanders, Sanders",107.7263922,341.4011205,TRUE,43.54757,-96.68923,107.7263922,7.181759478,10,TRUE,TRUE
TRUE,5/17/2022 15:12,Street Sander SF829045,"Sanders, Sanders",146.1123518,78.44778947,TRUE,43.54765,-96.68869,146.1123518,146112.3518,9,TRUE,TRUE
TRUE,5/17/2022 15:12,Street Sander SF829045,"Sanders, Sanders",183.8487072,84.2904577,TRUE,43.54762,-96.68854,183.8487072,183848.7072,9,TRUE,TRUE
TRUE,5/17/2022 15:12,Street Sander SF829045,"Sanders, Sanders",209.7418789,87.00056368,TRUE,43.5476,-96.68844,209.7418789,209741.8789,3,TRUE,TRUE
TRUE,5/17/2022 15:12,Street Sander SF829045,"Sanders, Sanders",251.9837921,91.66341908,TRUE,43.54755,-96.68828,251.9837921,251983.7921,7,TRUE,TRUE
TRUE,5/17/2022 15:12,Street Sander SF829045,"Sanders, Sanders",326.6251001,93.20963412,TRUE,43.54752,-96.688,326.6251001,326625.1001,3,TRUE,TRUE
FALSE,5/17/2022 15:12,Fleet Parts Runner SF110331,Parts,74.66948893,293.0610533,TRUE,43.71899,-96.51366,74.66948893,4.978297815,0,TRUE,TRUE
FALSE,5/17/2022 15:12,Fleet Parts Runner SF110331,Parts,74.66948893,293.0610533,TRUE,43.71899,-96.51366,74.66948893,4.978297815,1,TRUE,TRUE
FALSE,5/17/2022 15:12,Fleet Parts Runner SF110331,Parts,77.80674473,298.0203894,TRUE,43.71901,-96.51366,77.80674473,5.187462146,0,TRUE,TRUE
FALSE,5/17/2022 15:12,Fleet Parts Runner SF110331,Parts,77.80674473,298.0203894,FALSE,43.71901,-96.51366,77.80674473,5.187462146,0,TRUE,TRUE
FALSE,5/17/2022 15:12,Street Sander SF829042,"Sanders, Sanders",311.0935697,98.79170383,TRUE,43.56585,-96.73318,1190.641856,6.913190437,0,TRUE,TRUE
FALSE,5/17/2022 15:12,Street Sander SF829044,"Sanders, Sanders",2110.573045,180.2866624,TRUE,43.59603,-96.76116,2110.573045,140.7142506,39,TRUE,TRUE
FALSE,5/17/2022 15:12,Street Sander SF829044,"Sanders, Sanders",2577.262524,180.5869047,TRUE,43.59475,-96.76122,2577.262524,171.8289568,14,TRUE,TRUE
FALSE,5/17/2022 15:12,Street Sander SF829044,"Sanders, Sanders",2599.147164,183.0858746,TRUE,43.5947,-96.76165,2599.147164,173.2880301,11,TRUE,TRUE
FALSE,5/17/2022 15:12,Street Sander SF829044,"Sanders, Sanders",2641.771666,189.8401514,TRUE,43.59468,-96.76283,2641.771666,176.129853,22,TRUE,TRUE
TRUE,5/17/2022 15:12,Street Sander SF829045,"Sanders, Sanders",281.0625563,105.8569985,TRUE,43.54744,-96.68767,281.0625563,18.738753,7,TRUE,TRUE
TRUE,5/17/2022 15:12,Street Sander SF829045,"Sanders, Sanders",355.7548721,113.6270579,TRUE,43.54726,-96.68746,355.7548721,23.71857271,7,TRUE,TRUE
TRUE,5/17/2022 15:12,Street Sander SF829045,"Sanders, Sanders",390.3366175,124.8198017,TRUE,43.54704,-96.68748,390.3366175,26.02417611,0,TRUE,TRUE
FALSE,5/17/2022 15:13,Street Sander SF829044,"Sanders, Sanders",963.0803503,238.4232683,TRUE,43.59465,-96.76426,2110.573045,64.20535669,25,TRUE,TRUE
FALSE,5/17/2022 15:13,Street Sander SF829044,"Sanders, Sanders",1325.048298,247.1062289,TRUE,43.59462,-96.76577,2110.573045,88.33655323,14,TRUE,TRUE
FALSE,5/17/2022 15:13,Street Sander SF829044,"Sanders, Sanders",1379.847877,248.552705,TRUE,43.59465,-96.76601,2110.573045,91.98985846,2,TRUE,TRUE
FALSE,5/17/2022 15:13,Street Sander SF829044,"Sanders, Sanders",1389.720998,248.712406,TRUE,43.59465,-96.76605,2110.573045,92.64806653,5,TRUE,TRUE
FALSE,5/17/2022 15:13,Street Sander SF829044,"Sanders, Sanders",1378.518341,252.7175292,TRUE,43.59491,-96.76613,2110.573045,91.90122273,14,TRUE,TRUE
FALSE,5/17/2022 15:13,Street Sander SF829044,"Sanders, Sanders",1315.115087,262.3294931,TRUE,43.59555,-96.76608,2110.573045,87.6743391,17,TRUE,TRUE
FALSE,5/17/2022 15:13,Street Sander SF829044,"Sanders, Sanders",1315.594642,277.8318366,TRUE,43.59652,-96.76608,2110.573045,87.70630946,22,TRUE,TRUE
TRUE,5/17/2022 15:13,Street Sander SF829045,"Sanders, Sanders",175.0796712,163.3334554,TRUE,43.54698,-96.68748,281.0625563,11.67197808,2,TRUE,TRUE
TRUE,5/17/2022 15:13,Street Sander SF829045,"Sanders, Sanders",225.8813401,169.8941559,TRUE,43.54683,-96.68752,281.0625563,15.05875601,9,TRUE,TRUE
TRUE,5/17/2022 15:13,Street Sander SF829045,"Sanders, Sanders",273.1938083,198.6178996,TRUE,43.54673,-96.688,281.0625563,18.21292055,21,TRUE,TRUE
TRUE,5/17/2022 15:13,Street Sander SF829045,"Sanders, Sanders",484.0821595,238.6072875,TRUE,43.54675,-96.68923,484.0821595,32.27214397,27,TRUE,TRUE
TRUE,5/17/2022 15:13,Street Sander SF829045,"Sanders, Sanders",650.6252242,248.2300192,TRUE,43.54678,-96.68995,650.6252242,43.37501494,25,TRUE,TRUE
FALSE,5/17/2022 15:13,Street Sander SF829044,"Sanders, Sanders",1441.851346,341.9699486,TRUE,43.59841,-96.76595,1441.851346,96.11701524,19,TRUE,TRUE
FALSE,5/17/2022 15:13,Street Sander SF829044,"Sanders, Sanders",1539.196598,343.1463957,TRUE,43.59869,-96.76595,1539.196598,102.6062661,15,TRUE,TRUE
FALSE,5/17/2022 15:13,Street Sander SF829044,"Sanders, Sanders",1621.841427,341.5864664,TRUE,43.59887,-96.7662,1621.841427,108.1155541,9,TRUE,TRUE
FALSE,5/17/2022 15:13,Street Sander SF829044,"Sanders, Sanders",1591.947581,339.9163542,TRUE,43.59875,-96.76633,1591.947581,106.1227639,0,TRUE,TRUE
FALSE,5/17/2022 15:13,Street Sander SF829044,"Sanders, Sanders",1591.947581,339.9163542,TRUE,43.59875,-96.76633,1591.947581,106.1227639,2,TRUE,TRUE
FALSE,5/17/2022 15:13,Street Sander SF829044,"Sanders, Sanders",1571.433377,339.6423854,TRUE,43.59869,-96.76633,1571.433377,104.7552414,6,TRUE,TRUE
FALSE,5/17/2022 15:13,Street Sander SF829044,"Sanders, Sanders",1564.603477,339.5494654,TRUE,43.59867,-96.76633,1564.603477,104.2999451,0,TRUE,TRUE
TRUE,5/17/2022 15:13,Street Sander SF829045,"Sanders, Sanders",984.5869131,265.0993965,TRUE,43.54675,-96.69118,984.5869131,65.63475189,0,TRUE,TRUE
TRUE,5/17/2022 15:13,Street Sander SF829045,"Sanders, Sanders",994.2925309,265.7816994,TRUE,43.54678,-96.69122,994.2925309,66.28174994,2,TRUE,TRUE
TRUE,5/17/2022 15:13,Street Sander SF829045,"Sanders, Sanders",1002.225433,265.8151675,TRUE,43.54678,-96.69125,1002.225433,66.8105748,4,TRUE,TRUE
TRUE,5/17/2022 15:13,Street Sander SF829045,"Sanders, Sanders",1066.828529,261.5233102,TRUE,43.54655,-96.69146,1066.828529,71.11716078,18,TRUE,TRUE
FALSE,5/17/2022 15:13,Street Sander SF829044,"Sanders, Sanders",143.3557123,315.4963102,TRUE,43.59869,-96.76633,1441.851346,9.557047486,1,TRUE,TRUE
FALSE,5/17/2022 15:13,Street Sander SF829044,"Sanders, Sanders",165.3900858,322.6050557,TRUE,43.59877,-96.76633,1441.851346,11.02600572,4,TRUE,TRUE
FALSE,5/17/2022 15:13,Street Sander SF829044,"Sanders, Sanders",204.2109178,325.289737,TRUE,43.59887,-96.76639,1441.851346,13.61406119,0,TRUE,TRUE
FALSE,5/17/2022 15:13,Street Sander SF829044,"Sanders, Sanders",204.2109178,325.289737,TRUE,43.59887,-96.76639,1441.851346,13.61406119,2,TRUE,TRUE
FALSE,5/17/2022 15:13,Street Sander SF829044,"Sanders, Sanders",186.7076757,333.9858849,TRUE,43.59887,-96.76626,1441.851346,12.44717838,7,TRUE,TRUE
FALSE,5/17/2022 15:13,Street Sander SF829044,"Sanders, Sanders",188.7191437,341.2258979,TRUE,43.5989,-96.76618,1441.851346,12.58127624,0,TRUE,TRUE
FALSE,5/17/2022 15:13,Street Sander SF829044,"Sanders, Sanders",188.7191437,341.2258979,TRUE,43.5989,-96.76618,1441.851346,12.58127624,0,TRUE,TRUE
TRUE,5/17/2022 15:13,Street Sander SF829045,"Sanders, Sanders",332.8021355,192.8457534,TRUE,43.54586,-96.69146,984.5869131,22.18680903,26,TRUE,TRUE
TRUE,5/17/2022 15:13,Street Sander SF829045,"Sanders, Sanders",2424.912613,181.5610151,TRUE,43.5401,-96.69143,2424.912613,161.6608409,25,TRUE,TRUE
TRUE,5/17/2022 15:13,Street Sander SF829045,"Sanders, Sanders",2854.900249,181.3258837,TRUE,43.53892,-96.69143,2854.900249,190.3266833,18,TRUE,TRUE
FALSE,5/17/2022 15:13,Street Sander SF829044,"Sanders, Sanders",88.81314477,30.3807393,TRUE,43.5989,-96.76616,143.3557123,5.920876318,1,TRUE,TRUE
FALSE,5/17/2022 15:13,Street Sander SF829044,"Sanders, Sanders",87.54732241,75.4841369,TRUE,43.59875,-96.76601,143.3557123,5.836488161,11,TRUE,TRUE
FALSE,5/17/2022 15:13,Street Sander SF829044,"Sanders, Sanders",95.39166613,117.3759635,TRUE,43.59857,-96.76601,143.3557123,6.359444409,17,TRUE,TRUE
FALSE,5/17/2022 15:13,Street Sander SF829044,"Sanders, Sanders",468.2692269,175.1490884,TRUE,43.59762,-96.76601,468.2692269,468269.2269,17,TRUE,TRUE
FALSE,5/17/2022 15:13,Street Sander SF829044,"Sanders, Sanders",820.1988747,179.4467598,TRUE,43.59665,-96.76613,820.1988747,820198.8747,26,TRUE,TRUE
FALSE,5/17/2022 15:13,Street Sander SF829044,"Sanders, Sanders",1326.847637,180.2279947,TRUE,43.59526,-96.76618,1326.847637,1326847.637,23,TRUE,TRUE
FALSE,5/17/2022 15:13,Street Sander SF829044,"Sanders, Sanders",1501.825549,179.6978504,TRUE,43.59478,-96.76613,1501.825549,1501825.549,11,TRUE,TRUE
TRUE,5/17/2022 15:13,Street Sander SF829045,"Sanders, Sanders",2923.398188,179.8446332,TRUE,43.53784,-96.69143,2923.398188,194.8932125,25,TRUE,TRUE
TRUE,5/17/2022 15:13,Street Sander SF829045,"Sanders, Sanders",269.8560644,181.6833807,TRUE,43.5371,-96.69146,2923.398188,269856.0644,6,TRUE,TRUE
TRUE,5/17/2022 15:13,Street Sander SF829045,"Sanders, Sanders",295.3617608,181.5379783,TRUE,43.53703,-96.69146,2923.398188,295361.7608,4,TRUE,TRUE
FALSE,5/17/2022 15:13,Street Sander SF829045,"Sanders, Sanders",659.7664045,180,TRUE,43.53603,-96.69143,2923.398188,659766.4045,22,TRUE,TRUE
FALSE,5/17/2022 15:13,Street Sander SF829045,"Sanders, Sanders",940.4554017,179.6780142,TRUE,43.53526,-96.69141,2923.398188,940455.4017,19,TRUE,TRUE
TRUE,5/17/2022 15:14,Street Sander SF829038,"Sanders, Sanders",148.2651188,50.16701872,TRUE,43.54128,-96.76442,148.2651188,4.942170627,10,TRUE,TRUE
TRUE,5/17/2022 15:14,Street Sander SF829038,"Sanders, Sanders",296.199641,31.79136499,TRUE,43.54171,-96.76426,296.199641,9.873321368,14,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829044,"Sanders, Sanders",1071.793786,179.1532115,TRUE,43.59468,-96.76595,1071.793786,71.45768288,12,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829044,"Sanders, Sanders",1095.807754,171.1297178,TRUE,43.59465,-96.76537,1095.807754,73.05872088,23,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829044,"Sanders, Sanders",1252.835156,149.8704394,TRUE,43.59465,-96.76363,1252.835156,83.52791228,29,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829044,"Sanders, Sanders",1573.463306,133.5749091,TRUE,43.59465,-96.7617,1573.463306,104.9045474,18,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829044,"Sanders, Sanders",1643.981945,131.2864617,TRUE,43.59465,-96.76134,1643.981945,109.6061034,3,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829044,"Sanders, Sanders",1665.144055,131.1493289,TRUE,43.59462,-96.76127,1665.144055,111.0170048,8,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829045,"Sanders, Sanders",1727.91563,179.2989614,TRUE,43.53236,-96.69138,1727.91563,115.2020555,29,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829045,"Sanders, Sanders",2256.42678,179.4631549,TRUE,43.53091,-96.69138,2256.42678,150.4384812,29,TRUE,TRUE
TRUE,5/17/2022 15:14,Street Sander SF829038,"Sanders, Sanders",414.6943416,35.93713173,TRUE,43.54194,-96.76393,414.6943416,27.64628944,14,TRUE,TRUE
TRUE,5/17/2022 15:14,Street Sander SF829038,"Sanders, Sanders",797.3247779,62.1202653,TRUE,43.54204,-96.76219,797.3247779,53.15498519,16,TRUE,TRUE
TRUE,5/17/2022 15:14,Street Sander SF829038,"Sanders, Sanders",863.7038375,63.61434678,TRUE,43.54207,-96.76193,863.7038375,57.58025584,17,TRUE,TRUE
TRUE,5/17/2022 15:14,Street Sander SF829038,"Sanders, Sanders",1011.247401,67.68812843,TRUE,43.54207,-96.76132,1011.247401,67.41649341,2,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829044,"Sanders, Sanders",1320.529215,105.2523381,TRUE,43.59373,-96.76114,1320.529215,88.03528099,30,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829044,"Sanders, Sanders",2123.526314,143.2173917,TRUE,43.59002,-96.76114,2123.526314,141.5684209,41,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829045,"Sanders, Sanders",1024.308055,180.4434845,TRUE,43.52955,-96.69141,1727.91563,68.28720365,9,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829045,"Sanders, Sanders",1042.533082,180.4357319,TRUE,43.5295,-96.69141,1727.91563,69.50220548,0,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829045,"Sanders, Sanders",1053.468108,180.4312091,TRUE,43.52947,-96.69141,1727.91563,70.23120717,1,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829045,"Sanders, Sanders",1060.758128,180.4282458,TRUE,43.52945,-96.69141,1727.91563,70.71720853,6,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829045,"Sanders, Sanders",1102.513223,183.1604856,TRUE,43.52934,-96.69161,1727.91563,73.50088153,15,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829045,"Sanders, Sanders",1126.226206,194.545031,TRUE,43.52937,-96.69245,1727.91563,75.08174706,22,TRUE,TRUE
TRUE,5/17/2022 15:14,Street Sander SF829038,"Sanders, Sanders",713.8749563,87.64967425,TRUE,43.54202,-96.76124,713.8749563,47.59166375,7,TRUE,TRUE
TRUE,5/17/2022 15:14,Street Sander SF829038,"Sanders, Sanders",737.1101026,104.6564764,TRUE,43.54143,-96.76124,737.1101026,49.1406735,19,TRUE,TRUE
TRUE,5/17/2022 15:14,Street Sander SF829038,"Sanders, Sanders",879.2111285,126.7521582,TRUE,43.5405,-96.76127,879.2111285,58.61407523,22,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829044,"Sanders, Sanders",2668.256721,180.1133916,TRUE,43.58641,-96.76116,2668.256721,177.8837814,39,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829044,"Sanders, Sanders",3073.120055,180.7384311,TRUE,43.5853,-96.76129,3073.120055,204.8746704,42,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829044,"Sanders, Sanders",3485.509129,182.8658714,TRUE,43.58418,-96.7618,3485.509129,232.3672752,41,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829044,"Sanders, Sanders",3854.16123,185.7407184,TRUE,43.58321,-96.7626,3854.16123,256.944082,40,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829044,"Sanders, Sanders",4257.948229,189.4955728,TRUE,43.58221,-96.7638,4257.948229,283.8632153,42,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829045,"Sanders, Sanders",377.0526936,259.9444822,TRUE,43.52937,-96.69281,1024.308055,25.13684624,19,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829045,"Sanders, Sanders",668.9137436,264.3520035,TRUE,43.52937,-96.69392,1024.308055,44.59424958,0,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829045,"Sanders, Sanders",674.1926538,264.39638,TRUE,43.52937,-96.69394,1024.308055,44.94617692,1,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829045,"Sanders, Sanders",848.5742644,265.5508967,TRUE,43.52937,-96.6946,1024.308055,56.57161763,21,TRUE,TRUE
TRUE,5/17/2022 15:14,Street Sander SF829038,"Sanders, Sanders",1202.916054,180.3775784,TRUE,43.53872,-96.76127,1202.916054,80.18905767,26,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829044,"Sanders, Sanders",2572.163076,210.572697,TRUE,43.58034,-96.76611,2668.256721,171.4661073,40,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829044,"Sanders, Sanders",3090.363937,210.8746118,TRUE,43.57914,-96.76716,3090.363937,206.0105284,40,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829044,"Sanders, Sanders",3594.089608,208.8409849,TRUE,43.57778,-96.76772,3594.089608,239.5900012,39,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829044,"Sanders, Sanders",4158.431884,204.9163617,TRUE,43.57607,-96.76779,4158.431884,277.2103116,33,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829045,"Sanders, Sanders",891.1889744,269.2956007,TRUE,43.52934,-96.69617,891.1889744,59.40863772,30,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829045,"Sanders, Sanders",1100.695931,269.4301735,TRUE,43.52934,-96.69696,1100.695931,73.37483707,27,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829045,"Sanders, Sanders",1331.423432,269.5294706,TRUE,43.52934,-96.69783,1331.423432,88.75564511,11,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829045,"Sanders, Sanders",1379.597348,271.5211727,TRUE,43.52947,-96.69801,1379.597348,91.96702537,6,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829045,"Sanders, Sanders",1436.607073,274.5291222,TRUE,43.52968,-96.69821,1436.607073,95.7674204,7,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829045,"Sanders, Sanders",1422.252926,276.3512208,TRUE,43.5298,-96.69814,1422.252926,94.81054103,7,TRUE,TRUE
FALSE,5/17/2022 15:14,Street Sander SF829045,"Sanders, Sanders",1265.704505,274.1449527,TRUE,43.52962,-96.69757,1265.704505,84.37467535,10,TRUE,TRUE
TRUE,5/17/2022 15:15,Street Sander SF829038,"Sanders, Sanders",3091.0635,180.0979718,TRUE,43.53024,-96.76129,3091.0635,206.0709,26,TRUE,TRUE
FALSE,5/17/2022 15:15,Street Sander SF829044,"Sanders, Sanders",2274.819667,191.2480967,TRUE,43.57422,-96.76779,2572.163076,151.6546445,33,TRUE,TRUE
FALSE,5/17/2022 15:15,Street Sander SF829044,"Sanders, Sanders",2687.157824,189.5044038,TRUE,43.57307,-96.76779,2687.157824,179.143855,2,TRUE,TRUE
FALSE,5/17/2022 15:15,Street Sander SF829044,"Sanders, Sanders",2953.508824,188.6403553,TRUE,43.57233,-96.76779,2953.508824,196.9005883,27,TRUE,TRUE
FALSE,5/17/2022 15:15,Street Sander SF829044,"Sanders, Sanders",3620.934131,186.9545457,TRUE,43.57048,-96.76777,3620.934131,241.3956087,33,TRUE,TRUE
FALSE,5/17/2022 15:15,Street Sander SF829045,"Sanders, Sanders",309.6614473,293.6669386,TRUE,43.52968,-96.69724,891.1889744,20.64409649,9,TRUE,TRUE
FALSE,5/17/2022 15:15,Street Sander SF829045,"Sanders, Sanders",235.5641996,289.0253955,TRUE,43.52955,-96.69701,891.1889744,15.70427997,7,TRUE,TRUE
FALSE,5/17/2022 15:15,Street Sander SF829045,"Sanders, Sanders",209.5197799,270.000272,TRUE,43.52934,-96.69696,891.1889744,13.96798532,0,TRUE,TRUE
FALSE,5/17/2022 15:15,Street Sander SF829045,"Sanders, Sanders",209.5197799,270.000272,TRUE,43.52934,-96.69696,891.1889744,13.96798532,1,TRUE,TRUE
FALSE,5/17/2022 15:15,Street Sander SF829045,"Sanders, Sanders",209.5197799,270.000272,TRUE,43.52934,-96.69696,891.1889744,13.96798532,9,TRUE,FALSE
FALSE,5/17/2022 15:15,Street Sander SF829045,"Sanders, Sanders",205.8034667,262.8533606,TRUE,43.52927,-96.69694,891.1889744,13.72023111,6,TRUE,TRUE
FALSE,5/17/2022 15:15,Street Sander SF829045,"Sanders, Sanders",272.0378498,243.6770387,TRUE,43.52901,-96.69709,891.1889744,18.13585666,10,TRUE,TRUE
TRUE,5/17/2022 15:15,Street Sander SF829038,"Sanders, Sanders",747.3658842,178.9868988,TRUE,43.52819,-96.76124,3091.0635,49.82439228,23,TRUE,TRUE
TRUE,5/17/2022 15:15,Street Sander SF829038,"Sanders, Sanders",1877.232171,180,TRUE,43.52304,-96.76124,1877.232171,1877232.171,29,TRUE,TRUE
FALSE,5/17/2022 15:15,Street Sander SF829044,"Sanders, Sanders",2026.704962,179.8506708,TRUE,43.56866,-96.76777,2274.819667,135.1046571,31,TRUE,TRUE
FALSE,5/17/2022 15:15,Street Sander SF829044,"Sanders, Sanders",2358.526234,180.5774581,TRUE,43.56775,-96.76788,2358.526234,157.2246006,2,TRUE,TRUE
FALSE,5/17/2022 15:15,Street Sander SF829044,"Sanders, Sanders",2358.526234,180.5774581,TRUE,43.56775,-96.76788,2358.526234,157.2246006,0,TRUE,TRUE
FALSE,5/17/2022 15:15,Street Sander SF829044,"Sanders, Sanders",2369.461091,180.5747934,TRUE,43.56772,-96.76788,2369.461091,157.9535425,2,TRUE,TRUE
FALSE,5/17/2022 15:15,Street Sander SF829044,"Sanders, Sanders",2446.256493,180.9898125,TRUE,43.56751,-96.76795,2446.256493,163.0728946,14,TRUE,TRUE
