heading,vehicleid,objectid1,speedmph,location_timestamp,datetimeprocessed,x,y
19,286,262280005,9,1637963848000,1637963850411,-76.1513926,43.06607537
26,206,262330014,26,1637963849000,1637963850412,-76.15759892,43.0692279
0,219,262400002,0,1637963853000,1637963860213,-76.1523594,43.05333582
27,206,262310021,30,1637963854000,1637963860213,-76.15723345,43.06982625
92,282,262380005,30,1637963855000,1637963860213,-76.10363054,43.04221625
356,252,262270003,14,1637963858000,1637963860215,-76.1520515,43.05897556
343,269,262320012,24,1637963858000,1637963860214,-76.132443,43.00864357
24,286,262350002,10,1637963858000,1637963860212,-76.15121132,43.06636077
33,286,262280022,14,1637963864000,1637963870269,-76.15098184,43.06666105
26,206,262420006,12,1637963866000,1637963870271,-76.15654371,43.07062038
76,282,262310004,31,1637963866000,1637963870271,-76.10171443,43.04247844
87,219,262310009,0,1637963868000,1637963870272,-76.15231943,43.05335008
0,260,262400017,0,1637963868000,1637963870273,-76.1452315,43.04440187
167,252,262290018,2,1637963869000,1637963870272,-76.15208174,43.05908296
336,269,262290005,27,1637963869000,1637963870273,-76.13303272,43.00974624
0,219,262520010,0,1637963874000,1637963880349,-76.15231135,43.05330219
0,252,262500003,0,1637963874000,1637963880351,-76.15210272,43.05909938
336,269,262430018,22,1637963875000,1637963880349,-76.13332109,43.010291
296,286,262470002,14,1637963876000,1637963880350,-76.15108144,43.06715302
28,206,262530022,19,1637963878000,1637963880348,-76.15602918,43.07138376
81,282,262580028,32,1637963878000,1637963880348,-76.09960929,43.04271364
0,219,262500013,0,1637963880000,1637963900209,-76.15228467,43.05330414
331,252,262580027,5,1637963886000,1637963890189,-76.15238362,43.05954294
177,260,262560014,8,1637963886000,1637963890189,-76.14520742,43.04426421
356,269,262550037,8,1637963886000,1637963890188,-76.13364879,43.01091886
299,286,262510004,17,1637963886000,1637963890187,-76.15193345,43.06748909
31,206,262450014,18,1637963888000,1637963890187,-76.15547456,43.07209624
88,282,262430038,32,1637963889000,1637963890187,-76.0975399,43.04279747
88,282,262470004,32,1637963895000,1637963900206,-76.09642376,43.04281553
317,252,262490009,13,1637963896000,1637963900206,-76.15280243,43.05996408
210,260,262490023,21,1637963897000,1637963900208,-76.1454964,43.04349302
79,269,262480001,15,1637963897000,1637963900209,-76.13304774,43.01116034
300,286,262440011,16,1637963897000,1637963900205,-76.15281556,43.06788054
31,206,262500029,24,1637963899000,1637963900206,-76.15483184,43.0729485
28,206,262580017,23,1637963905000,1637963910360,-76.1544552,43.07348046
339,252,262440020,32,1637963906000,1637963910363,-76.15342677,43.06097799
88,282,262510009,28,1637963906000,1637963910361,-76.09457666,43.04289446
183,260,262440000,2,1637963908000,1637963910362,-76.14578242,43.04292195
357,269,262430004,11,1637963908000,1637963910362,-76.13241301,43.01137425
298,286,262480025,15,1637963909000,1637963910360,-76.15366709,43.06822955
0,260,262480014,0,1637963913000,1637963950236,-76.14577275,43.04291816
275,286,262520016,7,1637963914000,1637963920443,-76.15389654,43.06830826
28,206,262550004,18,1637963916000,1637963920444,-76.15396494,43.07414748
131,282,262500010,12,1637963917000,1637963920444,-76.09353016,43.04281847
332,252,262450002,26,1637963918000,1637963920445,-76.15440833,43.06197602
105,219,262430028,1,1637963919000,1637963920445,-76.15225361,43.05329137
359,269,262460001,15,1637963919000,1637963920445,-76.13249303,43.01198903
339,269,262510003,13,1637963925000,1637963930608,-76.13255048,43.01232979
17,206,262500001,7,1637963926000,1637963930607,-76.15361037,43.07464422
0,219,262560011,0,1637963926000,1637963930608,-76.15227485,43.05328206
211,286,262490003,15,1637963926000,1637963930606,-76.1543977,43.06782662
328,252,262580036,27,1637963929000,1637963930607,-76.15523429,43.06309531
266,282,262440013,9,1637963929000,1637963930607,-76.0941576,43.04265137
320,252,262500016,25,1637963934000,1637963940191,-76.15566902,43.06355833
189,282,262430020,7,1637963935000,1637963940191,-76.0942785,43.04246069
286,269,262450007,15,1637963936000,1637963940193,-76.13321159,43.01266035
209,286,262500023,6,1637963936000,1637963940189,-76.15475552,43.06737527
105,206,262440004,21,1637963937000,1637963940191,-76.15273187,43.07448994
0,219,262550013,0,1637963941000,1637963950236,-76.15233049,43.05327963
323,252,262500036,27,1637963946000,1637963950235,-76.15668678,43.06478363
199,282,262520017,17,1637963946000,1637963950235,-76.09462494,43.04177765
107,206,262490022,25,1637963947000,1637963950235,-76.15151049,43.07426071
262,269,262510014,12,1637963947000,1637963950236,-76.13405677,43.01262834
122,286,262560016,13,1637963948000,1637963950234,-76.15458749,43.06710822
327,252,262440001,25,1637963957000,1637963960165,-76.15768702,43.06577456
235,269,262520023,5,1637963958000,1637963960166,-76.13462135,43.01264723
159,282,262580006,22,1637963958000,1637963960165,-76.09446222,43.04082983
107,206,262540004,15,1637963959000,1637963960165,-76.15026403,43.07405681
118,286,262500027,20,1637963959000,1637963960164,-76.15362257,43.06677828
107,206,262530005,5,1637963964000,1637963970217,-76.1500474,43.07399471
117,219,262480010,6,1637963965000,1637963970218,-76.15220753,43.05323831
115,286,262430001,18,1637963965000,1637963970216,-76.15308119,43.06656483
327,252,262580032,20,1637963967000,1637963970217,-76.15847964,43.06657784
157,269,262490014,18,1637963969000,1637963970218,-76.13445915,43.01206309
154,282,262520026,23,1637963969000,1637963970217,-76.09392078,43.03984943
156,269,262550025,20,1637963975000,1637963980179,-76.13417545,43.01161722
156,282,262490021,8,1637963975000,1637963980176,-76.09379743,43.03954405
114,286,262450016,19,1637963975000,1637963980178,-76.15220598,43.06618256
208,206,262480012,21,1637963976000,1637963980176,-76.15037362,43.07326183
183,219,262430021,11,1637963976000,1637963980179,-76.15220008,43.05284584
329,252,262540001,1,1637963978000,1637963980179,-76.15876405,43.06701422
82,280,262580033,10,1637963978000,1637963980179,-76.1706231,43.03020077
0,252,262580035,0,1637963984000,1637963990286,-76.15876725,43.06700563
178,282,262430015,20,1637963985000,1637963990286,-76.09357479,43.03890787
209,206,262510018,21,1637963986000,1637963990286,-76.15094247,43.07244904
155,269,262430029,26,1637963987000,1637963990287,-76.13352332,43.01051267
135,219,262550020,8,1637963989000,1637963990287,-76.1520652,43.05236041
85,280,262490016,16,1637963989000,1637963990287,-76.16967774,43.03021717
115,286,262500032,12,1637963989000,1637963990285,-76.15141376,43.06586507
0,252,262500037,0,1637963993000,1637964010190,-76.15878531,43.06699875
98,219,262440016,9,1637963994000,1637964000303,-76.15185532,43.05231701
83,280,262430008,20,1637963994000,1637964000302,-76.16916725,43.03028731
117,286,262510015,20,1637963995000,1637964000296,-76.150881,43.06563767
175,282,262510010,23,1637963996000,1637964000301,-76.09355109,43.03798802
157,269,262520020,18,1637963997000,1637964000303,-76.13302068,43.00965131
207,206,262550029,19,1637963998000,1637964000300,-76.15165348,43.07148899
209,206,262440022,15,1637964004000,1637964010190,-76.1519331,43.07113322
176,260,262500033,1,1637964004000,1637964010191,-76.14576812,43.04288158
85,280,262550005,22,1637964005000,1637964010191,-76.16793047,43.03029687
118,286,262450027,20,1637964005000,1637964010189,-76.14985224,43.06521186
90,219,262550036,14,1637964006000,1637964010191,-76.15110641,43.05232641
176,282,262580016,26,1637964007000,1637964010190,-76.09338843,43.03688336
159,269,262490013,15,1637964009000,1637964010191,-76.13266116,43.00903841
162,269,262450018,24,1637964014000,1637964020270,-76.13247513,43.00863247
201,206,262430007,4,1637964015000,1637964020269,-76.1522001,43.07078998
182,260,262430012,22,1637964015000,1637964020270,-76.14576478,43.04221786
328,252,262560012,11,1637964016000,1637964020269,-76.15884431,43.06706286
119,286,262550012,11,1637964016000,1637964020268,-76.1490502,43.06490949
59,219,262490007,13,1637964017000,1637964020270,-76.15035593,43.05256696
87,280,262440006,16,1637964017000,1637964020270,-76.16663151,43.03033035
175,282,262450004,24,1637964018000,1637964020269,-76.09332315,43.0357152
164,269,262460006,25,1637964025000,1637964030284,-76.1320682,43.00748851
210,206,262480004,1,1637964026000,1637964030283,-76.1523217,43.07060943
180,260,262500024,27,1637964026000,1637964030284,-76.14582532,43.04104522
120,286,262440009,19,1637964027000,1637964030281,-76.14814289,43.06451611
55,219,262520028,14,1637964028000,1637964030284,-76.14968236,43.05291376
296,252,262530017,28,1637964028000,1637964030283,-76.16012925,43.06775856
37,280,262520000,6,1637964028000,1637964030285,-76.16619204,43.03044628
179,282,262490012,17,1637964028000,1637964030283,-76.09332288,43.03484456
53,219,262580021,10,1637964034000,1637964040186,-76.14933517,43.05306268
179,282,262510023,11,1637964034000,1637964040185,-76.09328109,43.03451599
164,269,262440010,17,1637964036000,1637964040186,-76.13170475,43.00653644
176,260,262560017,24,1637964037000,1637964040187,-76.1457417,43.03985953
119,286,262580003,12,1637964037000,1637964040184,-76.14734338,43.0641809
356,280,262570003,23,1637964038000,1637964040187,-76.16617238,43.03114404
213,206,262460002,18,1637964039000,1637964040185,-76.15266206,43.070158
295,252,262550008,28,1637964039000,1637964040186,-76.16180577,43.06840689
89,219,262580014,3,1637964040000,1637964050322,-76.14914819,43.053142
115,286,262500008,20,1637964043000,1637964050320,-76.14681487,43.06399189
352,280,262450006,21,1637964044000,1637964050323,-76.16621857,43.03168236
207,206,262550002,14,1637964045000,1637964050320,-76.15292712,43.06977197
297,252,262480007,32,1637964045000,1637964050321,-76.16282351,43.06871756
129,282,262510020,8,1637964046000,1637964050320,-76.09303591,43.03401152
164,269,262430034,12,1637964047000,1637964050322,-76.13147557,43.0059605
166,260,262580015,13,1637964048000,1637964050323,-76.14566982,43.03924113
0,219,262730002,0,1637964052000,1637964060171,-76.14907497,43.05314104
177,260,262720002,14,1637964053000,1637964060171,-76.14563552,43.03894658
122,286,262620001,24,1637964054000,1637964060168,-76.14561224,43.06349402
209,206,262590002,22,1637964055000,1637964060169,-76.15351981,43.06896442
4,280,262620007,18,1637964055000,1637964060171,-76.16622598,43.03259853
298,252,262590006,28,1637964056000,1637964060170,-76.1643164,43.06941793
187,282,262630001,9,1637964058000,1637964060170,-76.09282293,43.03363656
161,269,262610002,24,1637964059000,1637964060171,-76.13110736,43.00505025
175,260,262690007,3,1637964065000,1637964070528,-76.1456025,43.03849296
159,269,262680001,27,1637964065000,1637964070526,-76.13079069,43.00446433
119,286,262740001,18,1637964065000,1637964070525,-76.1444392,43.06300517
210,206,262680005,15,1637964066000,1637964070525,-76.15400531,43.06832233
295,252,262650009,27,1637964067000,1637964070527,-76.16573483,43.07002367
45,280,262650007,6,1637964067000,1637964070528,-76.16585227,43.03303759
161,219,262620005,7,1637964068000,1637964070526,-76.14904903,43.05306447
58,282,262700005,4,1637964069000,1637964070525,-76.09271663,43.03357225
172,219,262720000,2,1637964075000,1637964080344,-76.14901489,43.05295871
154,269,262590007,26,1637964075000,1637964080344,-76.13021247,43.00344857
299,282,262710007,3,1637964075000,1637964080343,-76.09271709,43.0336132
209,206,262600002,16,1637964077000,1637964080343,-76.15443232,43.06775149
177,260,262710000,13,1637964077000,1637964080344,-76.14564009,43.03801947
102,286,262650008,6,1637964077000,1637964080342,-76.14411634,43.06290454
308,252,262620004,14,1637964078000,1637964080345,-76.16671094,43.07047119
0,280,262730011,0,1637964078000,1637964080344,-76.16581472,43.03302551
75,280,262640001,9,1637964083000,1637964090268,-76.16569014,43.03306648
164,269,262680007,20,1637964085000,1637964090265,-76.12977283,43.00251952
0,282,262630008,0,1637964086000,1637964090262,-76.09278926,43.03359172
0,219,262680009,0,1637964088000,1637964090265,-76.14901946,43.05282321
85,286,262630002,20,1637964088000,1637964090262,-76.14320117,43.06294184
208,206,262610007,14,1637964089000,1637964090262,-76.15486294,43.06722496
31,252,262720004,17,1637964089000,1637964090263,-76.16662005,43.07107912
175,260,262650004,22,1637964089000,1637964090268,-76.14555018,43.03697979
206,206,262620003,16,1637964095000,1637964100179,-76.1550934,43.06690633
0,219,262630004,0,1637964095000,1637964100180,-76.14901604,43.05282187
39,252,262610003,15,1637964095000,1637964100179,-76.16616654,43.071381
275,280,262680008,6,1637964096000,1637964100181,-76.16548124,43.03318494
0,269,262640000,0,1637964097000,1637964100180,-76.1296623,43.00212759
340,282,262640005,8,1637964097000,1637964100179,-76.09280491,43.03383145
84,286,262590003,18,1637964098000,1637964100177,-76.14230429,43.06299274
177,260,262610005,21,1637964099000,1637964100180,-76.14549734,43.0360497
310,282,262690005,5,1637964103000,1637964110399,-76.09297094,43.03397265
177,260,262680002,8,1637964105000,1637964110400,-76.14543182,43.03573464
207,206,262730003,12,1637964106000,1637964110399,-76.1555622,43.06627705
81,252,262640003,0,1637964106000,1637964110424,-76.16613983,43.07158103
249,269,262710005,5,1637964107000,1637964110400,-76.12983437,43.00202819
0,280,262600001,0,1637964108000,1637964110400,-76.16558816,43.03321838
145,219,262740002,0,1637964109000,1637964110400,-76.14878171,43.05273368
82,286,262690006,17,1637964109000,1637964110399,-76.14125621,43.06301106
151,219,262820009,6,1637964114000,1637964120270,-76.14876804,43.05274723
86,286,262880028,14,1637964115000,1637964120269,-76.14070712,43.06303874
175,260,262890011,19,1637964116000,1637964120270,-76.14536225,43.03506591
356,282,262750020,17,1637964116000,1637964120269,-76.09312288,43.03447728
209,206,262850006,21,1637964117000,1637964120269,-76.15601851,43.06560189
0,252,262880008,0,1637964117000,1637964140171,-76.16614981,43.07155606
226,280,262770010,4,1637964118000,1637964120270,-76.1656383,43.03314393
298,269,262790024,23,1637964119000,1637964120270,-76.1309948,43.00231198
305,269,262880018,22,1637964125000,1637964130166,-76.13156187,43.00261417
148,219,262890012,17,1637964126000,1637964130166,-76.14829403,43.05212535
87,286,262900015,23,1637964127000,1637964130162,-76.13949831,43.06311039
210,206,262800002,7,1637964128000,1637964130163,-76.15646669,43.06504666
179,260,262800006,14,1637964128000,1637964130164,-76.14530691,43.03426405
2,282,262770000,19,1637964128000,1637964130164,-76.09309418,43.03540057
217,280,262880012,15,1637964129000,1637964130164,-76.16616595,43.03289542
151,260,262880010,9,1637964134000,1637964140173,-76.1452837,43.03399144
357,282,262830006,27,1637964134000,1637964140171,-76.09316634,43.03605284
209,206,262900024,14,1637964135000,1637964140171,-76.15666015,43.0647806
176,280,262790026,18,1637964135000,1637964140173,-76.16625239,43.03247596
274,269,262820016,25,1637964136000,1637964140172,-76.13302851,43.00289928
123,219,262750009,14,1637964137000,1637964140172,-76.14766019,43.05163976
86,286,262800005,25,1637964139000,1637964140170,-76.13781658,43.06315363
179,280,262820008,22,1637964141000,1637964150213,-76.1662544,43.03193938
86,286,262750008,24,1637964144000,1637964150212,-76.13713609,43.06318426
207,206,262830010,17,1637964145000,1637964150211,-76.15713074,43.06417114
352,282,262820007,26,1637964145000,1637964150211,-76.09337007,43.03720543
70,260,262750022,13,1637964146000,1637964150213,-76.14458702,43.03407811
243,269,262830011,26,1637964146000,1637964150212,-76.1344071,43.00262056
347,252,262820001,9,1637964147000,1637964150213,-76.16618646,43.07166085
165,219,262750006,11,1637964148000,1637964150212,-76.14735424,43.05105208
89,286,262850000,3,1637964155000,1637964160223,-76.13622018,43.06323122
199,206,262890003,10,1637964156000,1637964160223,-76.15742239,43.0638252
177,280,262900014,24,1637964156000,1637964160224,-76.1661608,43.03041672
355,282,262790000,20,1637964156000,1637964160224,-76.09349397,43.03821586
75,260,262890010,6,1637964157000,1637964160224,-76.1439482,43.03424083
226,269,262780007,25,1637964157000,1637964160226,-76.13557355,43.00189385
290,252,262780010,20,1637964158000,1637964160225,-76.16719166,43.07202138
90,219,262750005,22,1637964159000,1637964160226,-76.14626971,43.05082498
0,209,263000002,0,1637964164000,1637964260282,-76.10907683,43.05616408
91,219,262860002,23,1637964164000,1637964170232,-76.145611,43.05082251
149,206,262870005,17,1637964167000,1637964170231,-76.15706084,43.06322945
0,282,262900022,15,1637964167000,1637964170231,-76.09351521,43.03890431
174,286,262880023,16,1637964167000,1637964170231,-76.13607557,43.06284663
71,260,262830003,18,1637964168000,1637964170232,-76.1431225,43.03446944
247,269,262840000,27,1637964168000,1637964170232,-76.13699423,43.00131347
176,280,262750017,25,1637964168000,1637964170232,-76.16607715,43.02923825
160,252,262890000,7,1637964169000,1637964170233,-76.16742473,43.07188052
89,219,262780005,17,1637964175000,1637964180320,-76.1443276,43.05081944
103,252,262760002,1,1637964175000,1637964180320,-76.16725871,43.07184186
150,206,262800007,19,1637964177000,1637964180320,-76.1564591,43.06245674
43,260,262770009,10,1637964178000,1637964180320,-76.14248437,43.0346782
0,282,262890002,0,1637964178000,1637964180320,-76.09353815,43.03911552
172,286,262880022,20,1637964178000,1637964180319,-76.13604719,43.06202214
208,269,262760000,23,1637964179000,1637964180320,-76.13810596,43.00070507
186,280,262880021,10,1637964179000,1637964180321,-76.16592183,43.02841836
310,252,262790025,2,1637964180000,1637964190254,-76.1673404,43.0718973
213,280,262790007,2,1637964184000,1637964190254,-76.16601212,43.02833468
230,269,262830008,23,1637964185000,1637964190255,-76.13853081,43.00028401
6,219,262820014,11,1637964186000,1637964190255,-76.14382612,43.05099296
151,206,262770001,16,1637964188000,1637964190252,-76.15589776,43.06173457
338,282,262790022,14,1637964188000,1637964190252,-76.09363143,43.03946354
15,260,262890015,20,1637964189000,1637964190254,-76.14222674,43.03537226
177,286,262750023,21,1637964189000,1637964190253,-76.13599757,43.06105334
36,260,262780011,17,1637964195000,1637964200170,-76.14193398,43.03576311
0,280,262800011,0,1637964195000,1637964200170,-76.1658008,43.0283924
170,286,262830013,11,1637964195000,1637964200169,-76.13594008,43.06079554
279,269,262790010,29,1637964196000,1637964200171,-76.1400565,43.00042173
77,219,262850004,18,1637964197000,1637964200171,-76.14312326,43.05123541
319,252,262800009,2,1637964197000,1637964200170,-76.16759266,43.07203094
215,206,262760003,10,1637964199000,1637964200170,-76.15561922,43.0612261
339,282,262770011,27,1637964199000,1637964200170,-76.09422611,43.04039732
259,206,262890004,15,1637964205000,1637964210283,-76.15605665,43.06114927
338,282,262880006,26,1637964205000,1637964210283,-76.09453785,43.04099953
8,260,262850007,19,1637964206000,1637964210286,-76.14145413,43.03661311
348,280,262890005,18,1637964206000,1637964210286,-76.16589775,43.0287305
275,269,262820015,23,1637964207000,1637964210284,-76.14169389,43.00058008
145,286,262900016,17,1637964207000,1637964210285,-76.1354641,43.06012278
82,219,262800003,34,1637964208000,1637964210284,-76.14150717,43.05147622
342,252,262750014,3,1637964209000,1637964210286,-76.16745132,43.072113
283,252,262770015,1,1637964215000,1637964220256,-76.16753728,43.07212542
2,260,262820004,10,1637964216000,1637964220255,-76.14146137,43.03728225
24,282,262770006,23,1637964216000,1637964220256,-76.09450714,43.04201772
357,280,262830001,22,1637964217000,1637964220255,-76.16599043,43.02965896
248,206,262890001,13,1637964218000,1637964220256,-76.15680399,43.06099845
90,219,262900001,45,1637964218000,1637964220257,-76.1392894,43.05146239
281,269,262810004,3,1637964218000,1637964220257,-76.14236644,43.00068826
146,286,262770014,9,1637964218000,1637964220253,-76.13501718,43.05956622
145,286,262900017,0,1637964223000,1637964230555,-76.13494458,43.05948756
90,219,262850005,47,1637964224000,1637964230579,-76.1377747,43.05144842
0,269,262790009,0,1637964224000,1637964230579,-76.14235453,43.00068746
122,252,262770005,17,1637964226000,1637964230555,-76.16679749,43.07191608
5,260,262750003,7,1637964227000,1637964230604,-76.14147782,43.03744838
328,282,262800010,6,1637964227000,1637964230556,-76.09435486,43.04253428
330,280,262870008,11,1637964228000,1637964230604,-76.16614078,43.03034763
225,206,262780012,7,1637964229000,1637964230556,-76.15734372,43.06073337
0,269,263010004,0,1637964234000,1637964240293,-76.14231563,43.0006768
253,206,263040012,12,1637964235000,1637964240291,-76.1577314,43.06063285
91,219,262930005,49,1637964235000,1637964240293,-76.13489887,43.0514046
145,286,262940007,12,1637964235000,1637964240290,-76.13473744,43.05927061
200,252,263030007,21,1637964237000,1637964240292,-76.1664905,43.07116601
274,282,262980020,20,1637964237000,1637964240292,-76.09520828,43.0426038
266,280,263000001,18,1637964238000,1637964240295,-76.16689341,43.03036094
86,260,263010008,9,1637964239000,1637964240294,-76.14091189,43.03755448
234,206,263060007,17,1637964245000,1637964250257,-76.15858492,43.06016211
91,260,262950002,14,1637964245000,1637964250258,-76.14047418,43.037572
144,286,263030009,19,1637964246000,1637964250256,-76.13410849,43.05863078
88,219,262920015,53,1637964247000,1637964250260,-76.13146985,43.05140397
165,252,263030004,14,1637964248000,1637964250258,-76.1669725,43.07045005
267,282,263050016,27,1637964248000,1637964250257,-76.09684837,43.0425118
268,280,262990010,23,1637964249000,1637964250258,-76.16831044,43.0302954
263,280,262970000,15,1637964255000,1637964260282,-76.16889988,43.03029504
79,260,263000005,19,1637964256000,1637964260282,-76.13935282,43.03762423
80,219,263000010,54,1637964257000,1637964260282,-76.12858244,43.05156156
233,206,262990007,11,1637964258000,1637964260280,-76.15942351,43.05974947
174,286,263010002,19,1637964258000,1637964260279,-76.13354629,43.05779126
122,252,262930007,14,1637964259000,1637964260283,-76.16584773,43.07006011
262,269,263040013,0,1637964259000,1637964260282,-76.14231307,43.00068173
267,282,262970001,25,1637964259000,1637964260281,-76.09848321,43.04254798
129,252,262970011,4,1637964264000,1637964270398,-76.16568379,43.06995737
293,269,263050004,7,1637964264000,1637964270397,-76.14238332,43.00071732
255,282,263050006,18,1637964264000,1637964270396,-76.09912234,43.04247704
268,280,262910005,19,1637964265000,1637964270399,-76.16994825,43.03023829
323,206,263030015,14,1637964268000,1637964270396,-76.15990877,43.05989336
68,219,263000014,55,1637964268000,1637964270397,-76.12544587,43.05226907
67,260,263020000,11,1637964268000,1637964270398,-76.1383677,43.03764663
175,286,262980011,7,1637964269000,1637964270395,-76.13349732,43.05713825
278,269,263010011,27,1637964275000,1637964280353,-76.14391378,43.00090584
176,286,262960008,17,1637964275000,1637964280351,-76.13345776,43.05680389
0,252,262930014,0,1637964276000,1637964280353,-76.16573133,43.06994044
266,280,263000008,17,1637964276000,1637964280354,-76.17085224,43.03019581
253,282,262960002,22,1637964276000,1637964280351,-76.10020981,43.0418736
323,206,262970003,18,1637964279000,1637964280351,-76.1606804,43.06069927
69,219,263020007,52,1637964279000,1637964280353,-76.12236159,43.05321067
6,260,263050009,16,1637964279000,1637964280354,-76.13827244,43.03822253
326,206,262940004,11,1637964284000,1637964290183,-76.16090468,43.06091919
9,260,262950004,18,1637964284000,1637964290183,-76.13818646,43.03859461
71,219,262960005,49,1637964285000,1637964290185,-76.12079505,43.05360535
177,286,263020009,21,1637964285000,1637964290181,-76.13342772,43.05598745
279,269,263010010,28,1637964286000,1637964290185,-76.1456732,43.00112117
263,280,262920014,9,1637964286000,1637964290183,-76.17177414,43.03015483
122,252,262990011,9,1637964287000,1637964290182,-76.16564332,43.06995007
257,282,262920002,0,1637964287000,1637964290184,-76.10067256,43.04179714
114,252,262930004,20,1637964293000,1637964300977,-76.16495054,43.06973974
0,206,263000012,0,1637964296000,1637964300975,-76.16105979,43.06099877
8,260,262980001,20,1637964296000,1637964300976,-76.1379897,43.03957087
72,219,263060010,57,1637964297000,1637964300976,-76.11723852,43.05442716
280,269,263000003,29,1637964297000,1637964300976,-76.14740998,43.00134855
266,282,262970012,16,1637964297000,1637964300975,-76.1013252,43.04173058
179,286,263040007,16,1637964297000,1637964300975,-76.13331689,43.05517991
267,280,262990014,23,1637964298000,1637964300976,-76.17286368,43.03013595
0,209,263170006,0,1637964299000,1637964360388,-76.10907683,43.05616408
119,252,262980007,27,1637964305000,1637964310256,-76.16340526,43.06911523
285,206,262920001,5,1637964306000,1637964310256,-76.16107421,43.06101134
281,269,262960012,29,1637964307000,1637964310257,-76.14897775,43.00155005
73,219,263010003,55,1637964308000,1637964310257,-76.11404702,43.05515282
3,260,262990013,13,1637964308000,1637964310257,-76.13789035,43.04046567
263,280,262930003,9,1637964308000,1637964310257,-76.17376322,43.03008138
175,286,262940011,23,1637964308000,1637964310255,-76.13324219,43.05429383
266,282,262930009,17,1637964309000,1637964310256,-76.10260121,43.04158374
118,252,263030003,32,1637964315000,1637964320158,-76.16173244,43.06843994
238,282,262990009,13,1637964315000,1637964320157,-76.10311509,43.0413847
218,206,262910003,13,1637964318000,1637964320156,-76.16155047,43.06070564
281,269,262960015,28,1637964318000,1637964320157,-76.15069905,43.00178791
66,219,262940006,50,1637964319000,1637964320157,-76.11110198,43.05589666
91,260,263060015,13,1637964319000,1637964320158,-76.13718199,43.04051971
265,280,263020004,17,1637964319000,1637964320158,-76.17474941,43.03004204
178,286,262930000,21,1637964319000,1637964320156,-76.13315134,43.05321889
280,269,263060009,27,1637964323000,1637964330485,-76.15160066,43.0019202
177,286,263050000,17,1637964324000,1637964330483,-76.1331303,43.05282916
63,219,263010001,45,1637964325000,1637964330485,-76.10969759,43.05637872
82,260,263050018,7,1637964325000,1637964330486,-76.13685745,43.04052474
270,280,262930013,10,1637964325000,1637964330486,-76.17511149,43.03005784
122,252,263030000,28,1637964326000,1637964330485,-76.16032369,43.06781932
255,282,263010013,9,1637964327000,1637964330484,-76.10337534,43.04135717
234,206,262970010,24,1637964329000,1637964330484,-76.16252399,43.06021048
237,206,262910007,23,1637964335000,1637964340227,-76.16319995,43.05994464
82,219,262910014,31,1637964335000,1637964340230,-76.1077863,43.0568625
90,260,262990012,10,1637964335000,1637964340229,-76.13665225,43.04051406
269,269,262940002,12,1637964335000,1637964340230,-76.1528519,43.0020521
268,280,262980019,24,1637964336000,1637964340229,-76.17629269,43.03001081
210,286,262910001,3,1637964336000,1637964340227,-76.13313988,43.05253711
142,252,263050008,24,1637964338000,1637964340228,-76.1589839,43.06716524
253,282,262940010,21,1637964338000,1637964340227,-76.10450723,43.04119186
93,260,262940008,17,1637964345000,1637964350301,-76.13582607,43.04046323
176,269,262980015,19,1637964345000,1637964350302,-76.15316629,43.0014826
240,206,262920012,24,1637964346000,1637964350300,-76.16435071,43.05941721
145,219,262910018,25,1637964346000,1637964350302,-76.10653473,43.05622234
303,286,263060006,11,1637964347000,1637964350299,-76.13347116,43.05257938
265,280,263030011,25,1637964348000,1637964350301,-76.17794922,43.02996194
139,252,262970014,16,1637964349000,1637964350300,-76.1582223,43.0663614
244,282,262960014,25,1637964349000,1637964350300,-76.10563352,43.04087088
138,252,263160030,0,1637964355000,1637964360387,-76.15813183,43.06627211
176,269,263200016,24,1637964355000,1637964360388,-76.15305627,43.00042605
72,219,263090010,25,1637964356000,1637964360388,-76.10528552,43.05599452
88,260,263080003,19,1637964356000,1637964360389,-76.13464748,43.04047207
245,206,263150008,19,1637964357000,1637964360387,-76.16553319,43.05890841
306,286,263160016,22,1637964357000,1637964360386,-76.13429397,43.05308337
267,280,263130010,24,1637964359000,1637964360389,-76.17952691,43.02991723
240,282,263200025,26,1637964359000,1637964360387,-76.10688515,43.04032618
229,282,263100007,27,1637964365000,1637964370195,-76.10759861,43.03987658
131,252,263140003,4,1637964366000,1637964370196,-76.15811941,43.06634313
177,269,263210006,25,1637964366000,1637964370196,-76.15302533,42.99943494
240,206,263120004,0,1637964367000,1637964370195,-76.16583644,43.05875433
86,219,263120003,13,1637964367000,1637964370196,-76.10426223,43.05642802
91,260,263100032,23,1637964367000,1637964370197,-76.13333142,43.04046496
268,280,263170000,13,1637964369000,1637964370197,-76.18055699,43.02987326
307,286,263220006,22,1637964369000,1637964370194,-76.13549287,43.05374764
250,206,263080009,7,1637964373000,1637964380235,-76.16602477,43.05871833
267,280,263180002,20,1637964375000,1637964380237,-76.18127072,43.02983088
306,286,263100011,23,1637964375000,1637964380234,-76.13611766,43.05408322
208,282,263190004,30,1637964376000,1637964380236,-76.10850085,43.03877553
148,252,263210000,19,1637964377000,1637964380236,-76.15760759,43.06577084
89,260,263210008,24,1637964377000,1637964380237,-76.1319708,43.04047152
197,219,263070007,13,1637964378000,1637964380239,-76.10409134,43.05570259
177,269,263220005,21,1637964378000,1637964380239,-76.15296815,42.99822644
244,206,263200021,22,1637964386000,1637964390476,-76.16704863,43.05835808
